FONTE,TIPO,ID,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES,NATUREZA,EDITORA
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Gerenciamento de resíduos químicos em atividades de assistência à saúde de uma Universidade,2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['SCHNEIDER, V. E. and', 'STÉDILLE, Nilva Lúcia Rech and', 'FINKLER, Raquel and', 'MALDOTTI, A. C. S. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Proposição de medidas de P+L e adequações a critérios sanitários e ambientais na fase de ampliação de um hospital escola,2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['GOMES, L. F. and', 'SCHNEIDER, V. E. and', 'GIMENEZ, J. R. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Potencial de geração de resíduo sólido urbano nos municípios da região da Serra Gaúcha/RS,2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['SCHNEIDER, V. E. and', 'PERESIN, D. and', ""SILVA, Mauricio D'agostini and"", 'FINKLER, Raquel and', 'Tonet, E. M. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Informações sobre as dificuldades enfrentadas nas centrais de triagem obtidas de catadores durante a realização de cursos de capacitação,2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['POLETTO, Matheus and', 'BORSOI, C. and', 'MORI, Paulo Rogério de and', 'SCHNEIDER, V. E. and', 'ZATTERA, Ademir José and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Determinação de espécies metálicas em águas superficiais de diferentes arroios que drenam Caxias do Sul/RS,2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['ANTUNES, M. T. and', 'GUADAGNIN, R. M. and', 'SCHNEIDER, V. E. and', 'GIOVANELA, M. and', 'FERNANDES, A. N. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação preliminar da qualidade de sedimentos de arroios urbanos de Caxias do Sul (RS),2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['ANTUNES, M. T. and', 'ANTUNES, M. and', 'SCHNEIDER, V. E. and', 'GIOVANELA, M. and', 'FERNANDES, A. N. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,"Diagnóstico qualitativo das águas da bacia hidrográfica do rio Socorro ? Vacaria, RS",2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['Bortolin, T. A. and', 'CARRA, S. H. and', 'SCHNEIDER, V. E. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Proposta metodológica para estruturação de ações em planos ambientais municipais como uma ferramenta de gestão,2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['GIMENEZ, J. R. and', 'PERESIN, D. and', 'SCHNEIDER, V. E. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Arquitetura e urbanismo no planejamento ambiental: Estudo comparativo nos municípios de São Jorge e Guabiju,2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['SCHNEIDER, V. E. and', 'MORI, Paulo Rogério de and', 'POLEZE, V. V. and', 'CASAGRANDE, V. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,"Avaliação técnica, econômica e ambiental do aproveitamento de dejetos de criação de aves de postura",2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['Cherubini, R. and', 'GIMENEZ, J. R. and', 'SCHNEIDER, V. E. and', 'SCHMITZ, Daniel and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Análise da adequação legislativa dos municípios que compõe o COREDE Serra com vistas ao licenciamento ambiental local,2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['GRAEF, R. E. N. and', 'SCHNEIDER, V. E. and', 'FILHO, A. G. B. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Proposta metodológica para avaliação das ações antrópicas impactantes aplicada à elaboração de Planos Ambientais Municipais,2011,Português,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,Porto Alegre,2011.0,"['SCHNEIDER, V. E. and', 'PERESIN, D. and', 'CASTILHOS, C. A. and', 'Fetter, D. S. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Management of Medical Waste in a Higher Education Institution: relationship between Knowlwdge and degree of segregation,2011,Inglês,XIII International Waste Management and Landfill Symposium,"Cagliari, Sardinia",2011.0,"['PERESIN, D. and', 'FINKLER, Raquel and', 'STÉDILLE, Nilva Lúcia Rech and', 'SCHNEIDER, V. E. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Evaluation of Municipal Solid Waste Generation in Municipalities Neighboring Caxias do Sul / Brazil,2011,Inglês,"XIII International Waste Management and Landfill Symposium,","Cagliari, Sardinia",2011.0,"['SCHNEIDER, V. E. and', ""SILVA, Mauricio D'agostini and"", 'FINKLER, Raquel and', 'Tonet, E. M. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Evaluation of Municipal Solid Waste Generation in Municipalities Neighboring Caxias do Sul / Brazil,2011,Português,XIII International Waste Management and Landfill Symposium,"Cagliari, Sardinia",2011.0,"['SCHNEIDER, V. E. and', ""SILVA, Mauricio D'agostini and"", 'FINKLER, Raquel and', 'Tonet, E. M. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Management of Medical Waste in a Higher Education Institution: relationship between Knowlwdge and degree of segregation,2011,Inglês,XIII International Waste Management and Landfill Symposium,"Cagliari, Sardinia",2011.0,"['PERESIN, D. and', 'FINKLER, Raquel and', 'STÉDILLE, Nilva Lúcia Rech and', 'SCHNEIDER, V. E. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Determinação da perda de solos por erosão laminar na bacia hidrográfica do Rio São Marcos,2011,Português,Anais XV Simpósio Brasileiro de Sensoriamento Remoto,São Paulo,2011.0,"['Bortolin, T. A. and', 'CEMIN, Gisele and', 'SCHNEIDER, V. E. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação da geração de resíduos químicos em Unidades de Atendimento à Saúde de uma Instituição de Ensino Superior,2011,Português,Tecnologias Limpas: Oportunidades de Negócios e de Trabalho,Porto Alegre,2011.0,"['SCHNEIDER, V. E. and', 'FINKLER, Raquel and', 'BRUSTOLIN, I. and', 'CASAGRANDE, V. and', 'GRAEF, R. E. N. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Comparativo quanto ao uso de defensivos agrícolas entre os municípios de Muitos Capões e São Jorge e seu impacto sobre os recursos hídricos superficiais e a saúde pública,2010,Português,Anais,Caxias do Sul,2010.0,"['GRAEF, R. E. N. and', 'SCHNEIDER, V. E. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Diagnóstico qualitativo das águas da Bacia do Rio Socorro,2010,Português,Anais,Caxias do Sul,2010.0,"['CARRA, S. H. and', 'CAGLIARI, Joice and', ""SILVA, Mauricio D'agostini and"", 'FINOTTI, A. R. and', 'SCHNEIDER, V. E. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Plano Ambiental: Metodologia aplicada ao diagnóstico climático e hidrológico municipal,2010,Português,Anais,Caxias do Sul,2010.0,"['Bortolin, T. A. and', 'SCHNEIDER, V. E. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação metodológica dos levantamentos florísticos realizados nos municípios que compõe o COREDE SERRA,2010,Português,Anais,Caxias do Sul,2010.0,"['SILVA, T. W. and', 'Pasini, E. and', 'SCHNEIDER, V. E. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação dos impactos ambientais no município de São Jorge para o Plano Ambiental Municipal,2010,Português,Anais,Caxias do Sul,2010.0,"['CASAGRANDE, V. and', 'PERESIN, D. and', 'SCHNEIDER, V. E. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Sistema de Informações Ambientais de Usinas Hidrelétricas da Bacia Taquari-Antas - Módulo de Qualidade da Água,2011,Português,Anais,Caxias do Sul,2011.0,"['SCOTTÁ, J. and', 'Bortolin, T. A. and', 'BIGOLIN, Marcio. and', 'GRACIOLI, Odacir Deonísio and', 'SCHNEIDER, V. E. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Implementação do Índice de Qualidade de Água em Reservatórios (IQAR) no Sistema de Informação Ambiental - SIA Hidrelétricas,2011,Português,Anais,Caxias do Sul,2011.0,"['ZADRA, W. C. and', 'SACHINI, C. and', 'Bortolin, T. A. and', 'BIGOLIN, Marcio. and', 'SCHNEIDER, V. E. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Caracterização de Resíduos de Serviços de Saúde (RSS) de uma Universidade,2012,Português,Anais do XV Silubesa,Belo Horizonte,2012.0,"['SCHNEIDER, V. E. and', 'STÉDILLE, Nilva Lúcia Rech and', 'FINKLER, Raquel and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação da qualidade da água do trecho de influência da PCH Rio São Marcos,2012,Português,Anais do XV Silubesa,Belo Horizonte - MG,2012.0,"['SCHNEIDER, V. E. and', ""SILVA, Mauricio D'agostini and"", 'Bortolin, T. A. and', 'CASTILHOS, C. A. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação da qualidade da água na microbacia do arroio Lajeado Tacongava - RS,2012,Português,Anais do XV Silubesa,Belo Horizonte - MG,2012.0,"['SCHNEIDER, V. E. and', ""SILVA, Mauricio D'agostini and"", 'Bortolin, T. A. and', 'CEMIN, Gisele and', 'MARSARO, C. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Resíduos sólidos de serviços de saúde: Ordens de conflitos entre normas quanto à competência dos órgãos de saúde e meio ambiente e entre União e Estados,2011,Português,Anais do I Congresso Internacional de Direito e Ambiente,Caxias do Sul,2011.0,"['FILHO, A. G. B. and', 'SCHNEIDER, V. E. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Segregação de resíduos em um Hospital de Ensino na Universidade de Caxias de Sul (UCS) como ferramenta para redução de riscos à saúde,2011,Português,Anais do X Salão de Iniciação Científica da Univates,Lageado - RS,2011.0,"['SCHNEIDER, V. E. and', 'STÉDILLE, Nilva Lúcia Rech and', 'PAIZ, J. C. and', 'FINKLER, Raquel and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Conhecimento profissional como determinante do manejo adequado de resíduos: a experiência da UCS (Universidade de Caxias do Sul),2011,Português,Anais do X Salão de Iniciação Científica da Univates,Lageado - RS,2011.0,"['GIACOMASSA. S. D. and', 'PAIZ, J. C. and', 'SCHNEIDER, V. E. and', 'FINKLER, Raquel and', 'STÉDILLE, Nilva Lúcia Rech and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Estimativa da geração de resíduos florestais no Brasil,2012,Português,Anais do 3º Congresso Internacional de Tecnologias para o Meio Ambiente,Bento Gonçalves - RS,2012.0,"['Bortolin, T. A. and', 'TRENTIN, A. and', 'TRENTIN, A. C. and', 'SCHNEIDER, V. E. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Geração de resíduos em um hospital de ensino e pesquisa em saúde,2012,Português,Anais do 3º Congresso Internacional de Tecnologias para o Meio Ambiente,Bento Gonçalves - RS,2012.0,"['SCHNEIDER, V. E. and', 'PAIZ, J. C. and', 'STÉDILLE, Nilva Lúcia Rech and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,A gestão ambiental de resíduos químicos na Universidade de Caxias do Sul,2012,Português,Anais do 3º Congresso Internacional de Tecnologias para o Meio Ambiente,Caxias do Sul - RS,2012.0,"['SCHNEIDER, V. E. and', 'CONTO, Suzana Maria de and', 'MANFREDINI, K. L. and', 'BRUSTOLIN, I. and', 'BOZ, G. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Metodologia e construção de um Sistema de Informação Ambiental para gerenciar informações de Fauna para a Bacia Hidrográfica Taquari-Antas,2012,Português,Anais do 3º Congresso Internacional de Tecnologias para o Meio Ambiente,Bento Gonçalves - RS,2012.0,"['SACHINI, C. and', 'BIGOLIN, Marcio. and', 'Bortolin, T. A. and', 'SCHNEIDER, V. E. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,"Capacitação de gestores municipais: Proposta da Rede Nacional de Capacitação e Extensão Tecnológica em Saneamento Ambiental ? RECESA, através de cursos de EAD",2012,Português,Anais do XXXIII Congresso Interamericano de Ingeniería Sanitaria y Ambiental - AIDIS,Salvador - BA,2012.0,"['SCHNEIDER, V. E. and', 'TIEPPO, S. F. and', 'TRENTIN, A. C. and', 'CASAGRANDE, V. and', 'REIS, J. R. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Conhecimento profissional sobre Resíduos de Serviços de Saúde (RSS) e sua relação com os riscos à saúde individual e coletiva,2012,Português,Interface (Botucatu. Impresso),Rio de Janeiro,2012.0,"['STÉDILLE, Nilva Lúcia Rech and', 'SCHNEIDER, V. E. and', 'PAIZ, J. C. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação da segregação de resíduos infectantes em um hospital escola,2012,Português,IV Seminário Regional Nordeste de Resíduos Sólidos,São Cristóvão,2012.0,"['SCHNEIDER, V. E. and', 'Tonet, E. M. and', 'MANFREDINI, K. L. and', 'PAIZ, J. C. and', 'GIACOMASSA. S. D. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,A legislação ambiental na geração de resíduos do setor agrossilvopastoril - Avaliação Crítica,2012,Português,Anais do II Congresso Internacional Florense de Direito e Ambiente,Caxias do Sul,2012.0,"['SCHNEIDER, V. E. and', 'PERESIN, D. and', 'Taison A. Bortolin and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Metodologia para elaboração de um PGIRCC para um município de pequeno porte da regão serrana do estado do Rio Grande do Sul.,2012,Português,Anais do VII Simpósio Brasileiro de Engenharia Ambiental,Criciúma,2012.0,"['SCHNEIDER, V. E. and', 'POLETTO, Matheus and', 'Tonet, E. M. and', 'GRAEF, R. E. N. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,"Avaliação qualitativa preliminar dos recursos hídricos na bacia do rio Tega (Caxias do Sul e região, RS)",2012,Português,Anais do X Encontro Nacional de Engenharia de Sedimentos,Foz do Iguaçu,2012.0,"['SCHNEIDER, V. E. and', 'ANTUNES, M. T. and', 'Taison A. Bortolin and', 'FERNANDES, A. N. and', 'GIOVANELA, M. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Estado de conservação das formações vegetais do município de Garibaldi,2012,Português,Anais do 11º Congresso Florestal Estadual do Rio Grande do Sul e 2º Seminário Mercosul da Cadeia Madeira,Nova Prata,2012.0,"['SCHNEIDER, V. E. and', 'MANFREDINI, K. L. and', 'Pasini, E. and', 'MERSONI, C. and', 'CEMIN, Gisele and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação dos riscos aos fragmentos florestais no município de Garibaldi - RS,2012,Português,Anais do 11º Congresso Florestal Estadual do Rio Grande do Sul e 2º Seminário Mercosul da Cadeia Madeira,Nova Prata,2012.0,"['SCHNEIDER, V. E. and', 'CEMIN, Gisele and', 'MANFREDINI, K. L. and', 'Tonet, E. M. and', 'MERSONI, C. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Impactos ambientais de resíduos gerados no setor florestal,2012,Português,Anais do 11º Congresso Florestal Estadual do Rio Grande do Sul e 2º Seminário Mercosul da Cadeia Madeira,Nova Prata,2012.0,"['SCHNEIDER, V. E. and', 'Bortolin, T. A. and', 'PERESIN, D. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Quantificação das perdas por aterramento de resíduos recicláveis destinados a coleta regular de um município de pequeno porte,2012,Português,Anais do XXXIII Congreso Interamericano de Ingeniería Sanitaria y Ambiental - AIDIS,Salvador - BA,2012.0,"['SCHNEIDER, V. E. and', 'PERESIN, D. and', 'POLETTO, Matheus and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Análise de riscos ambientais aos componentes água e solo no município de Protásio Alves - RS,2012,Português,Anais do XXXIII Congreso Interamericano de Ingeniería Sanitaria y Ambiental - AIDIS,Salvador - BA,2012.0,"['SCHNEIDER, V. E. and', 'CEMIN, Gisele and', 'Bortolin, T. A. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação do conhecimento dos profissionais de saúde quanto à segregação de resíduos,2012,Português,Anais do XXXIII Congreso Interamericano de Ingeniería Sanitaria y Ambiental - AIDIS,Salvador - BA,2012.0,"['SCHNEIDER, V. E. and', 'STÉDILLE, Nilva Lúcia Rech and', 'FINKLER, Raquel and', 'PERESIN, D. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Evaluation of health-care waste management and segregation efficiency in a teaching hospital,2012,Inglês,CRETE 2012 - 3rd International Conference on Industrial and Hazardous Waste Management,"Chania, Crete",2012.0,"['SCHNEIDER, V. E. and', 'STÉDILLE, Nilva Lúcia Rech and', 'PAIZ, J. C. and', 'GIACOMASSA. S. D. and', 'MANFREDINI, K. L. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,"Estimate of the potential generation of biomass, Methane and energy by major livestock in Brazil",2012,Inglês,CRETE 2012 - 3rd International Conference on Industrial and Hazardous Waste Management,"Chania, Crete",2012.0,"['SCHNEIDER, V. E. and', 'PERESIN, D. and', 'TRENTIN, A. C. and', 'Bortolin, T. A. and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Estruturação do Índice Benefício-Custo em práticas de Produção Mais Limpa em uma empresa moveleira,2008,Português,Anais do X Encontro Nacional de Gestão Empresarial e Meio Ambiente,Porto Alegre - RS,2008.0,"['SCHNEIDER, V. E. and', 'BEN, Fernando and']",COMPLETO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação da toxicidade de águas urbanas utilizado um índice de toxicidade. Estudo de caso: Bacias hidrográficas do município de Caxias do Sul / RS,2012,Português,Anais do XXIV Salão de Iniciação Científica da UFRGS,Porto Alegre - RS,2012.0,"['BAVARESCO, G. and', 'SCHNEIDER, V. E. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação relacional entre qualidade da água e vazão em rios da bacia do rio Carreiro,2012,Português,Anais do XXIV Salão de Iniciação Científica da UFRGS,Porto Alegre - RS,2012.0,"['SANTOS, S. C. and', 'SCHNEIDER, V. E. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,A gestão de resíduos químicos líquidos na Universidade de Caxias do Sul,2012,Português,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,Caxias do Sul - RS,2012.0,"['SCHNEIDER, V. E. and', 'CRUZ, L. C. and', 'BRUSTOLIN, I. and', 'MANFREDINI, K. L. and']",RESUMO,
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,,Avaliação da aplicação de infraestrutura verde em unidades de triagem,2012,Português,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,Caxias do Sul - RS,2012.0,"['SCHNEIDER, V. E. and', 'SIRTORI, C. and', 'MORI, Paulo Rogério de and']",RESUMO,
